hospital_pk,collection_week,state,ccn,hospital_name,address,city,zip,hospital_subtype,fips_code,is_metro_micro,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_avg,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_avg,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum,total_patients_hospitalized_confirmed_influenza_7_day_sum,icu_patients_confirmed_influenza_7_day_sum,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_sum,total_beds_7_day_coverage,all_adult_hospital_beds_7_day_coverage,all_adult_hospital_inpatient_beds_7_day_coverage,inpatient_beds_used_7_day_coverage,all_adult_hospital_inpatient_bed_occupied_7_day_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_covid_7_day_coverage,inpatient_beds_7_day_coverage,total_icu_beds_7_day_coverage,total_staffed_adult_icu_beds_7_day_coverage,icu_beds_used_7_day_coverage,staffed_adult_icu_bed_occupancy_7_day_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_coverage,staffed_icu_adult_patients_confirmed_covid_7_day_coverage,total_patients_hospitalized_confirmed_influenza_7_day_coverage,icu_patients_confirmed_influenza_7_day_coverage,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_coverage,previous_day_admission_adult_covid_confirmed_7_day_sum,previous_day_admission_adult_covid_confirmed_18-19_7_day_sum,previous_day_admission_adult_covid_confirmed_20-29_7_day_sum,previous_day_admission_adult_covid_confirmed_30-39_7_day_sum,previous_day_admission_adult_covid_confirmed_40-49_7_day_sum,previous_day_admission_adult_covid_confirmed_50-59_7_day_sum,previous_day_admission_adult_covid_confirmed_60-69_7_day_sum,previous_day_admission_adult_covid_confirmed_70-79_7_day_sum,previous_day_admission_adult_covid_confirmed_80+_7_day_sum,previous_day_admission_adult_covid_confirmed_unknown_7_day_sum,previous_day_admission_pediatric_covid_confirmed_7_day_sum,previous_day_covid_ED_visits_7_day_sum,previous_day_admission_adult_covid_suspected_7_day_sum,previous_day_admission_adult_covid_suspected_18-19_7_day_sum,previous_day_admission_adult_covid_suspected_20-29_7_day_sum,previous_day_admission_adult_covid_suspected_30-39_7_day_sum,previous_day_admission_adult_covid_suspected_40-49_7_day_sum,previous_day_admission_adult_covid_suspected_50-59_7_day_sum,previous_day_admission_adult_covid_suspected_60-69_7_day_sum,previous_day_admission_adult_covid_suspected_70-79_7_day_sum,previous_day_admission_adult_covid_suspected_80+_7_day_sum,previous_day_admission_adult_covid_suspected_unknown_7_day_sum,previous_day_admission_pediatric_covid_suspected_7_day_sum,previous_day_total_ED_visits_7_day_sum,previous_day_admission_influenza_confirmed_7_day_sum
210018,44134,MD,210018,MEDSTAR MONTGOMERY MEDICAL CENTER,18101 PRINCE PHILIP DRIVE,OLNEY,20832,Short Term,24031,TRUE,207,185,99.7,91.4,89.6,15.6,8.1,0,0,101.7,5.7,5.7,5,5,-999999,-999999,0,0,0,1449,1295,698,640,627,109,57,0,0,712,40,40,35,35,5,-999999,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,0,0,-999999,-999999,4,0,-999999,-999999,0,0,194,92,0,6,6,4,13,21,21,21,0,0,471,0
210004,44134,MD,210004,HOLY CROSS HOSPITAL,1500 FOREST GLEN ROAD,SILVER SPRING,20910,Short Term,24031,TRUE,452,402,378,346.4,307,44.1,40.9,0,0,428,115,65,90,51,15.9,15,-999999,0,0,3164,2814,2646,2425,2149,309,286,0,0,2996,805,455,630,357,111,105,-999999,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,32,0,-999999,4,4,6,5,5,5,0,0,122,4,0,0,-999999,0,-999999,-999999,0,0,0,0,965,-999999
210003,44134,MD,210003,UMD PRINCE GEORGE'S HOSPITAL CTR,3001 HOSPITAL DRIVE,CHEVERLY,20785,Short Term,24033,TRUE,205,205,171,134.6,134.6,37.4,19.3,0,0,171,40.4,40.4,34.1,34.1,5.3,4.6,0,0,0,1435,1435,1197,942,942,262,135,0,0,1197,283,283,239,239,37,32,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,16,0,-999999,5,4,-999999,4,0,0,0,0,416,4,0,0,-999999,0,-999999,-999999,0,0,0,0,1368,0
210062,44134,MD,210062,MEDSTAR SOUTHERN MARYLAND HOSPITAL CENTER,7503 SURRATTS ROAD,CLINTON,20735,Short Term,24033,TRUE,304,296,180.1,169.1,161.4,23.6,11,0,0,192.1,24,24,21.7,21.7,4.1,-999999,0,0,0,2128,2072,1261,1184,1130,165,77,0,0,1345,168,168,152,152,29,19,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,11,0,0,0,-999999,-999999,-999999,0,-999999,0,0,224,76,0,11,7,8,13,16,11,10,0,0,807,0
210016,44134,MD,210016,ADVENTIST HEALTHCARE WHITE OAK MEDICAL CENTER,11890 HEALING WAY,SILVER SPRING,20904,Short Term,24033,TRUE,282,282,247,190.3,190.3,46.7,31.9,0,0,247,26,26,20.7,20.7,4.7,-999999,0,0,0,1974,1974,1729,1332,1332,327,223,0,0,1729,182,182,145,145,33,22,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,16,0,4,-999999,5,-999999,-999999,-999999,-999999,0,0,266,136,-999999,16,11,15,13,25,22,33,0,0,607,0
210051,44134,MD,210051,DOCTORS'  COMMUNITY HOSPITAL,8118 GOOD LUCK ROAD,LANHAM,20706,Short Term,24033,TRUE,326,326,250.6,179.9,179.9,28.4,24,0,0,250.6,24,24,22.1,22.1,5.6,5.3,0,0,0,2282,2282,1754,1259,1259,199,168,0,0,1754,168,168,155,155,39,37,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,192,17,0,-999999,5,0,5,-999999,4,-999999,0,0,742,0
210060,44134,MD,210060,ADVENTIST HEALTHCARE FORT WASHINGTON MEDICAL CTR,11711 LIVINGSTON ROAD,FORT WASHINGTON,20744,Short Term,24033,TRUE,53,53,37,21.3,21.3,9.4,8,0,0,37,16,16,6.4,6.4,4.7,4.7,0,0,0,371,371,259,149,149,66,56,0,0,259,112,112,45,45,33,33,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,0,0,0,0,-999999,-999999,-999999,0,0,0,106,38,0,-999999,-999999,4,6,6,9,8,0,0,396,0
210028,44134,MD,210028,MEDSTAR SAINT MARY'S HOSPITAL,25500 POINT LOOKOUT ROAD,LEONARDTOWN,20650,Short Term,24037,TRUE,190,170,90.7,79.6,75.6,4.7,-999999,0,0,90.7,5.4,5.4,4.6,4.6,-999999,0,0,0,0,1330,1190,635,557,529,33,26,0,0,635,38,38,32,32,-999999,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,0,0,-999999,0,-999999,0,-999999,0,0,0,127,76,0,7,13,8,18,12,12,6,0,0,678,0
210037,44134,MD,210037,UMD SHORE MEDICAL CENTER AT EASTON,219 SOUTH  WASHINGTON STREET,EASTON,21601,Short Term,24041,TRUE,174.7,164,125.4,70.4,69.1,14.1,7.3,0,0,129.7,8.9,8.9,5.7,5.7,-999999,-999999,0,0,0,1223,1148,878,493,484,99,51,0,0,908,62,62,40,40,17,10,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,-999999,0,-999999,-999999,-999999,-999999,0,0,-999999,19,0,0,0,0,-999999,-999999,7,8,0,0,823,0
210001,44134,MD,210001,MERITUS MEDICAL CENTER,11116 MEDICAL CAMPUS ROAD,HAGERSTOWN,21742,Short Term,24043,TRUE,389,381,209.1,198.1,194.7,37.7,0,-999999,0,218.6,24,24,14.9,14.9,4.3,0,0,0,0,2723,2667,1464,1387,1363,264,0,-999999,0,1530,168,168,104,104,30,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,24,0,-999999,-999999,-999999,5,7,-999999,5,-999999,-999999,111,18,0,4,-999999,-999999,-999999,-999999,-999999,-999999,0,0,1067,0
210019,44134,MD,210019,"TIDALHEALTH PENINSULA REGIONAL, INC",100 EAST CARROLL AVENUE,SALISBURY,21801,Short Term,24045,TRUE,462,462,344,245.9,234.3,23.9,21.7,-999999,0,350,81,81,34.9,34.9,4.4,4.4,0,0,0,3234,3234,2408,1721,1640,167,152,-999999,0,2450,567,567,244,244,31,31,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,27,0,0,-999999,7,-999999,7,4,4,0,0,199,5,0,0,-999999,-999999,0,-999999,-999999,0,0,-999999,1332,0
210061,44134,MD,210061,ATLANTIC GENERAL HOSPITAL,9733 HEALTHWAY DRIVE,BERLIN,21811,Short Term,24047,TRUE,56,56,56,32.1,32.1,6.6,4.7,0,0,56,8,8,-999999,-999999,-999999,-999999,0,0,0,392,392,392,225,225,46,33,0,0,392,56,56,27,27,-999999,-999999,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,0,0,0,0,-999999,0,0,0,69,8,0,0,0,0,-999999,-999999,-999999,-999999,0,0,438,0
210012,44134,MD,210012,SINAI HOSPITAL OF BALTIMORE,2401 WEST BELVEDERE AVENUE,BALTIMORE,21215,Short Term,24510,TRUE,472,444,343,325.9,305.3,28.9,15,-999999,0,389,59,35,41.9,28.3,7,-999999,0,0,0,3304,3108,2401,2281,2137,202,105,10,0,2723,413,245,293,198,49,15,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,0,0,0,0,-999999,0,0,0,0,37,0,-999999,-999999,4,4,6,11,6,-999999,-999999,1051,0
210056,44134,MD,210056,MEDSTAR GOOD SAMARITAN HOSPITAL,5601 LOCH RAVEN BOULEVARD,BALTIMORE,21239,Short Term,24510,TRUE,316,316,167.6,153.7,153.6,29.7,18.4,0,0,167.6,16.7,16.7,14.1,14.1,4.7,4.3,0,0,0,2212,2212,1173,1076,1075,208,129,0,0,1173,117,117,99,99,33,30,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,21,0,-999999,0,-999999,-999999,7,-999999,4,-999999,0,219,83,0,-999999,-999999,7,17,25,15,15,0,0,703,0
210002,44134,MD,210002,UNIVERSITY OF MARYLAND MEDICAL CENTER,22 SOUTH  GREENE STREET,BALTIMORE,21201,Short Term,24510,TRUE,703.6,703.6,573.3,499.1,499.1,43.3,11.4,-999999,0,573.3,202.6,202.6,174.4,174.4,11.3,4.9,0,0,0,4925,4925,4013,3494,3494,303,80,10,0,4013,1418,1418,1221,1221,79,34,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,15,0,-999999,-999999,-999999,-999999,5,4,0,0,0,0,108,0,10,12,8,25,34,14,5,0,15,984,0
210009,44134,MD,210009,"JOHNS HOPKINS HOSPITAL, THE",600 NORTH  WOLFE STREET,BALTIMORE,21287,Short Term,24510,TRUE,1050.3,843.6,843.6,851.4,697.7,23,21.7,-999999,-999999,1050.3,202.9,132.6,170.1,112.7,4.6,4.1,0,0,0,7352,5905,5905,5960,4884,161,152,9,6,7352,1420,928,1191,789,32,29,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,21,0,-999999,5,4,-999999,4,-999999,-999999,0,-999999,498,63,-999999,6,14,7,6,11,-999999,13,0,16,1423,0
210068,44134,MD,210068,BALTIMORE CONVENTION CENTER ALTERNATE CARE SITE,1 WEST PRATT STREET,BALTIMORE,21201,Short Term,24510,TRUE,222,222,222,9.6,9.6,10.7,10.7,0,0,222,0,0,0,0,0,0,0,0,0,1554,1554,1554,67,67,75,75,0,0,1554,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,15,-999999,-999999,-999999,-999999,-999999,4,0,-999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210038,44134,MD,210038,UNIVERSITY OF MD MEDICAL CENTER MIDTOWN CAMPUS,827 LINDEN AVENUE,BALTIMORE,21201,Short Term,24510,TRUE,114,114,63.7,51.1,51.1,9.7,-999999,0,0,63.7,13.3,13.3,11.9,11.9,-999999,-999999,0,0,0,798,798,446,358,358,68,21,0,0,446,93,93,83,83,15,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,0,0,-999999,0,-999999,-999999,0,0,0,0,0,21,0,-999999,-999999,-999999,8,7,0,0,0,0,416,0
210029,44134,MD,210029,JOHNS HOPKINS BAYVIEW MEDICAL CENTER,4940 EASTERN AVENUE,BALTIMORE,21224,Short Term,24510,TRUE,364.6,343,343,283.6,265.6,7.9,6.9,0,0,364.6,65.7,54,57.4,46.9,-999999,-999999,0,0,0,2552,2401,2401,1985,1859,55,48,0,0,2552,460,378,402,328,21,18,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,-999999,-999999,-999999,-999999,-999999,-999999,0,0,217,93,4,7,16,8,16,14,15,13,0,0,890,0
210024,44134,MD,210024,MEDSTAR UNION MEMORIAL HOSPITAL,201 EAST UNIVERSITY PARKWAY,BALTIMORE,21218,Short Term,24510,TRUE,364,364,159.1,140.1,140,16.9,11,0,0,159.1,23.1,23.1,20.6,20.6,-999999,-999999,0,0,0,2548,2548,1114,981,980,118,77,0,0,1114,162,162,144,144,26,15,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,18,0,0,-999999,4,-999999,4,-999999,-999999,0,0,206,49,0,-999999,-999999,9,8,10,10,9,0,0,772,0
210013,44134,MD,210013,"GRACE MEDICAL CENTER, INC",2000 W BALTIMORE STREET,BALTIMORE,21223,Short Term,24510,TRUE,33,33,8,4.9,4.9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,231,231,56,34,34,0,0,0,0,56,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0
210034,44134,MD,210034,MEDSTAR HARBOR HOSPITAL,3001 SOUTH  HANOVER STREET,BALTIMORE,21225,Short Term,24510,TRUE,275,218,138.3,131.7,120.3,23.6,14.4,-999999,0,149.6,18.7,18.7,15.1,15.1,4.4,-999999,0,0,0,1925,1526,968,922,842,165,101,-999999,0,1047,131,131,106,106,31,26,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,0,0,-999999,-999999,-999999,0,0,0,-999999,0,166,62,0,9,14,6,7,8,8,10,0,0,685,0
210008,44134,MD,210008,MERCY MEDICAL CENTER INC,301 SAINT PAUL PLACE,BALTIMORE,21202,Short Term,24510,TRUE,170,170,149,107.3,107.3,-999999,-999999,0,0,149,15,15,8.1,8.1,0,0,0,0,0,1190,1190,1043,751,751,23,23,0,0,1043,105,105,57,57,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,-999999,0,0,0,-999999,-999999,0,0,103,0,0,0,0,0,0,0,0,0,0,0,727,0
210011,44134,MD,210011,SAINT AGNES HOSPITAL,900 CATON AVENUE,BALTIMORE,21229,Short Term,24510,TRUE,231.9,214.3,181.6,178.9,164.7,14.3,13.7,-999999,-999999,199.1,29.7,16.1,29.4,16,-999999,-999999,-999999,0,0,1623,1500,1271,1252,1153,100,96,4,-999999,1394,208,113,206,112,21,21,-999999,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,17,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,0,0,4,0,0,-999999,0,-999999,-999999,0,0,0,0,1146,-999999
210027,44127,MD,210027,U P M C WESTERN MARYLAND,12500 WILLOWBROOK ROAD,CUMBERLAND,21502,Short Term,24001,TRUE,191,191,172.7,159.3,159.3,9.3,9,0,0,172.7,28,28,13.3,13.3,-999999,-999999,0,0,0,1337,1337,1209,1115,1115,65,63,0,0,1209,196,196,93,93,18,18,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,10,0,0,0,0,-999999,-999999,-999999,4,0,0,100,-999999,0,-999999,0,0,0,-999999,0,0,0,0,719,0
210043,44127,MD,210043,UMD BALTIMORE WASHINGTON  MEDICAL CENTER,301 HOSPITAL DRIVE,GLEN BURNIE,21061,Short Term,24003,TRUE,373.4,348.4,293.3,306.7,296.3,56.6,32.6,0,0,320.1,29,29,28.6,28.6,10.3,10.3,0,0,0,2614,2439,2053,2147,2074,396,228,0,0,2241,203,203,200,200,72,72,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,22,0,-999999,4,4,-999999,4,4,-999999,0,0,64,0,0,0,0,0,0,0,0,0,0,0,1356,0
210023,44127,MD,210023,ANNE ARUNDEL MEDICAL CENTER,2001 MEDICAL PARKWAY,ANNAPOLIS,21401,Short Term,24003,TRUE,439,429,316,272.9,266.7,28.9,21.4,0,0,326,38,38,25.4,25.4,4,4,-999999,0,0,3073,3003,2212,1910,1867,202,150,0,0,2282,266,266,178,178,28,28,-999999,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,34,0,0,-999999,-999999,7,8,8,5,0,0,32,50,0,13,19,-999999,0,7,7,-999999,0,0,1538,-999999
210063,44127,MD,210063,UNIVERSITY OF MD ST JOSEPH MEDICAL CENTER,7601 OSLER DRIVE,TOWSON,21204,Short Term,24005,TRUE,160.1,154.1,137.1,120.9,116.9,29.4,8.4,-999999,0,143.1,17,17,13.3,13.3,-999999,-999999,0,0,0,1121,1079,960,846,818,206,59,7,0,1002,119,119,93,93,22,8,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,0,-999999,-999999,-999999,-999999,0,-999999,-999999,0,0,0,83,-999999,-999999,5,-999999,14,14,19,25,0,6,636,0
210040,44127,MD,210040,NORTHWEST HOSPITAL CENTER,5401 OLD COURT ROAD,RANDALLSTOWN,21133,Short Term,24005,TRUE,167.6,167.6,118.6,97.6,97.6,12.7,6.4,0,0,118.6,15.3,15.3,13.6,13.6,5.7,-999999,0,0,0,1173,1173,830,683,683,89,45,0,0,830,107,107,95,95,40,22,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,0,0,0,-999999,0,0,-999999,0,-999999,0,0,21,0,-999999,-999999,0,-999999,-999999,6,9,0,0,747,0
210015,44127,MD,210015,MEDSTAR FRANKLIN SQUARE MEDICAL CENTER,9000 FRANKLIN SQUARE DRIVE,BALTIMORE,21237,Short Term,24005,TRUE,547,471,357,355.4,326.4,42.4,21.1,-999999,0,390,64,35.3,45.9,31.4,5.1,-999999,-999999,-999999,0,3829,3297,2499,2488,2285,297,148,4,0,2730,448,247,321,220,36,25,-999999,-999999,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,24,-999999,-999999,-999999,-999999,6,-999999,5,5,0,0,335,183,4,13,14,9,24,37,39,43,0,-999999,1232,0
210044,44127,MD,210044,GREATER BALTIMORE MEDICAL CENTER,6701 NORTH  CHARLES STREET,BALTIMORE,21204,Short Term,24005,TRUE,371,357,215,184.9,182.6,17.6,16.3,0,0,229,24,24,12.7,12.7,5.9,5.9,0,0,16.3,2597,2499,1505,1294,1278,123,114,0,0,1603,168,168,89,89,41,41,0,0,114,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,16,0,-999999,0,-999999,5,-999999,-999999,-999999,0,0,165,5,0,-999999,-999999,-999999,0,0,-999999,0,0,0,825,0
210039,44127,MD,210039,CALVERTHEALTH MEDICAL CENTER,100 HOSPITAL ROAD,PRINCE FREDERICK,20678,Short Term,24009,TRUE,72.2,72.2,50.2,45,45,5.6,-999999,0,0,50.2,5.8,5.8,4.2,4.2,-999999,-999999,0,0,0,361,361,251,225,225,28,10,0,0,251,29,29,21,21,-999999,-999999,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,55,12,0,0,0,0,-999999,-999999,-999999,5,0,0,427,0
210033,44127,MD,210033,CARROLL HOSPITAL CENTER,200 MEMORIAL AVENUE,WESTMINSTER,21157,Short Term,24013,TRUE,185.7,178.7,138.7,138.3,133.9,19.6,8.1,0,0,145.7,12.1,12.1,9.6,9.6,-999999,-999999,0,0,0,1300,1251,971,968,937,137,57,0,0,1020,85,85,67,67,23,8,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,0,0,0,0,0,4,-999999,-999999,0,0,0,43,0,0,-999999,0,14,12,7,9,0,0,705,0
210032,44127,MD,210032,UNION HOSPITAL OF CECIL COUNTY,106 BOW STREET,ELKTON,21921,Short Term,24015,TRUE,87.7,87.7,78.3,54.6,54.6,7,-999999,0,0,78.3,8.9,8.9,5.3,5.3,-999999,-999999,0,0,0,614,614,548,382,382,49,22,0,0,548,62,62,37,37,9,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,-999999,0,0,-999999,0,-999999,0,0,0,0,0,59,17,0,0,-999999,0,-999999,6,5,-999999,0,0,575,0
210035,44127,MD,210035,UMD CHARLES REGIONAL  MEDICAL CENTER,5 GARRETT AVENUE,LA PLATA,20646,Short Term,24017,TRUE,158.3,158.1,122.1,77,77,4.3,4.3,0,0,122.1,7.6,7.6,6.6,6.6,-999999,-999999,-999999,0,0,1108,1107,855,539,539,30,30,0,0,855,53,53,46,46,8,8,5,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,0,0,0,0,-999999,-999999,0,0,0,0,0,20,0,0,-999999,0,5,6,5,-999999,0,0,881,0
210005,44127,MD,210005,FREDERICK HEALTH HOSPITAL,400 WEST SEVENTH ST,FREDERICK,21701,Short Term,24021,TRUE,344.1,265.4,238,198.1,163,16.7,16.7,0,0,307.7,19,19,11,11,-999999,-999999,0,0,16.7,2409,1858,1666,1387,1141,117,117,0,0,2154,133,133,77,77,20,20,0,0,117,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,23,0,0,0,0,8,6,-999999,6,-999999,0,100,0,0,0,0,0,0,0,0,0,0,0,914,0
210017,44127,MD,210017,GARRETT COUNTY MEMORIAL HOSPITAL,251 NORTH  FOURTH STREET,OAKLAND,21550,Short Term,24023,FALSE,36,36,36,14.4,14.4,-999999,-999999,0,0,36,4,4,-999999,-999999,0,0,0,0,0,252,252,252,101,101,17,10,0,0,252,28,28,22,22,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,10,0,0,0,0,0,0,0,10,0,0,6,7,0,0,0,0,0,4,-999999,-999999,0,0,196,0
210006,44127,MD,210006,UNIVERSITY OF MD HARFORD MEMORIAL HOSPITAL,501 SOUTH  UNION AVENUE,HAVRE DE GRACE,21078,Short Term,24025,TRUE,89.7,89.7,60,54.4,54.4,6.4,0,0,0,60,5.9,5.9,4.6,4.6,-999999,0,0,0,0,628,628,420,381,381,45,0,0,0,420,41,41,32,32,9,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,-999999,-999999,7,6,6,0,0,397,0
210049,44127,MD,210049,UMD UPPER CHESAPEAKE MEDICAL CENTER,500 UPPER CHESAPEAKE DRIVE,BEL AIR,21014,Short Term,24025,TRUE,230.6,228.6,157.6,148.1,147,18,9.7,-999999,0,165.9,24.7,24.7,18.4,18.4,6.7,5.3,0,-999999,0,1614,1600,1103,1037,1029,126,68,-999999,0,1161,173,173,129,129,47,37,0,-999999,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,0,0,-999999,0,-999999,0,-999999,0,0,0,0,23,0,0,-999999,-999999,-999999,6,4,8,0,-999999,809,0
210048,44127,MD,210048,HOWARD COUNTY GENERAL HOSPITAL,5755 CEDAR LANE,COLUMBIA,21044,Short Term,24027,TRUE,344,302,302,213.3,194.7,20.1,19.4,-999999,0,344,55,30,32.7,18.4,7,7,0,0,0,2408,2114,2114,1493,1363,141,136,5,0,2408,385,210,229,129,49,49,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,15,-999999,0,-999999,0,4,-999999,-999999,5,0,0,234,76,-999999,4,21,4,4,9,11,22,0,-999999,1091,0
210030,44127,MD,210030,UMD SHORE MEDICAL CTR AT CHESTERTOWN,100 BROWN STREET,CHESTERTOWN,21620,Short Term,24029,FALSE,29,29,14,9.6,9.4,-999999,0,0,0,14,-999999,-999999,-999999,-999999,0,0,0,0,0,203,203,98,67,66,10,0,0,0,98,6,6,-999999,-999999,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,-999999,-999999,-999999,0,220,0
210022,44127,MD,210022,SUBURBAN HOSPITAL,8600 OLD GEORGETOWN ROAD,BETHESDA,20814,Short Term,24031,TRUE,250.6,245.6,245.6,201.4,199.9,12.3,12,0,0,250.6,25.6,25.6,18.9,18.9,11.9,11.7,0,0,0,1754,1719,1719,1410,1399,86,84,0,0,1754,179,179,132,132,83,82,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,11,0,0,0,-999999,-999999,-999999,-999999,6,0,0,139,42,0,-999999,-999999,-999999,4,-999999,11,16,0,0,737,0
